SongName,CatBoxLink,GroupName,AlbumName,ArtistId,SongId,Duration,releasedate,issolo,Gender 
Very Very Very,https://files.catbox.moe/c1io8n.webm,I.O.I,https://catbox.moe/c/cddu8h,94,2974,207.14,2018-06-25,n,female
Whatta Man (Good man),https://files.catbox.moe/12zn1c.webm,I.O.I,https://catbox.moe/c/cddu8h,94,2976,235.26,2018-06-26,n,female
#WYD,https://files.catbox.moe/t0eiyd.webm,iKON,https://catbox.moe/c/of80iz,95,1631,223.92000000000002,2016-05-29,n,male
Airplane,https://files.catbox.moe/20q9j4.webm,iKON,https://catbox.moe/c/of80iz,95,1094,228.82,2015-09-30,n,male
Anthem,https://files.catbox.moe/d8pmh9.webm,iKON,https://catbox.moe/c/of80iz,95,1093,220.07999999999998,2015-11-15,n,male
Apology,https://files.catbox.moe/ocpzl8.webm,iKON,https://catbox.moe/c/of80iz,95,1092,251.4,2015-11-15,n,male
B-Day,https://files.catbox.moe/mt531b.webm,iKON,https://catbox.moe/c/of80iz,95,2106,229.04,2017-05-22,n,male
Bling Bling,https://files.catbox.moe/30ivv6.webm,iKON,https://catbox.moe/c/of80iz,95,2102,224.04,2017-05-22,n,male
Deep Night,https://files.catbox.moe/44sanj.webm,iKON,https://catbox.moe/c/of80iz,95,9483,270.0,2020-01-23,n,male
Dive,https://files.catbox.moe/6id2s6.webm,iKON,https://catbox.moe/c/of80iz,95,5714,200.1,2020-02-06,n,male
Dumb&Dumber,https://files.catbox.moe/jz8ztm.webm,iKON,https://catbox.moe/c/of80iz,95,1183,259.32,2015-12-23,n,male
Goodbye Road,https://files.catbox.moe/4c9dwu.webm,iKON,https://catbox.moe/c/of80iz,95,2992,242.94,2018-10-01,n,male
I'm Ok,https://files.catbox.moe/x2cmm4.webm,iKON,https://catbox.moe/c/of80iz,95,3884,229.78,2019-01-07,n,male
Just For You,https://files.catbox.moe/5l5spp.webm,iKON,https://catbox.moe/c/of80iz,95,9482,213.2,2018-06-30,n,male
Killing me,https://files.catbox.moe/wzcr24.mkv,iKON,https://catbox.moe/c/of80iz,95,2795,201.06,2018-08-02,n,male
Love Scenario,https://files.catbox.moe/a72urh.webm,iKON,https://catbox.moe/c/of80iz,95,2412,211.74,2018-01-25,n,male
My Type,https://files.catbox.moe/rch0bt.webm,iKON,https://catbox.moe/c/of80iz,95,1091,234.38,2015-09-14,n,male
Rhythm Ta,https://files.catbox.moe/s69qbr.webm,iKON,https://catbox.moe/c/of80iz,95,1090,241.14,2015-09-30,n,male
What's Wrong#,https://files.catbox.moe/400wjz.webm,iKON,https://catbox.moe/c/of80iz,95,1184,241.56,2015-12-23,n,male
Why Why Why,https://files.catbox.moe/dlo1va.webm,iKON,https://catbox.moe/c/of80iz,95,10123,221.7,2021-03-03,n,male
Back,https://files.catbox.moe/yzxfes.webm,Infinite,https://catbox.moe/c/44b859,96,686,274.84000000000003,2014-07-20,n,male
Bad,https://files.catbox.moe/l0xvvj.webm,Infinite,https://catbox.moe/c/44b859,96,865,216.82,2015-07-12,n,male
Be mine,https://files.catbox.moe/xbhcud.webm,Infinite,https://catbox.moe/c/44b859,96,10260,205.9,2011-07-20,n,male
BTD,https://files.catbox.moe/ldbv15.webm,Infinite,https://catbox.moe/c/44b859,96,1506,274.84000000000003,2011-01-05,n,male
Clock,https://files.catbox.moe/0t0j7n.webm,Infinite,https://catbox.moe/c/44b859,96,3980,263.36,2019-02-13,n,male
Come Back Again,https://files.catbox.moe/femnar.webm,Infinite,https://catbox.moe/c/44b859,96,1505,201.26,2010-06-08,n,male
Destiny,https://files.catbox.moe/k1jeov.webm,Infinite,https://catbox.moe/c/44b859,96,688,250.16,2013-07-15,n,male
Hey Hello,https://files.catbox.moe/jzb3pf.webm,Infinite,https://catbox.moe/c/44b859,96,1683,222.54,2016-07-07,n,male
Last Romeo,https://files.catbox.moe/fhhf1s.webm,Infinite,https://catbox.moe/c/44b859,96,685,258.94,2014-05-20,n,male
Man in Love,https://files.catbox.moe/i0dzt2.webm,Infinite,https://catbox.moe/c/44b859,96,15778,304.08,2013-03-21,n,male
Nothing's Over,https://files.catbox.moe/q9gj0x.webm,Infinite,https://catbox.moe/c/44b859,96,1508,222.7,2011-03-16,n,male
Paradise,https://files.catbox.moe/bb7puw.webm,Infinite,https://catbox.moe/c/44b859,96,1510,232.3,2011-09-25,n,male
Request,https://files.catbox.moe/zcf38n.webm,Infinite,https://catbox.moe/c/44b859,96,689,237.78,2013-09-26,n,male
She's Back,https://files.catbox.moe/fz8p1j.webm,Infinite,https://catbox.moe/c/44b859,96,10232,208.06,2010-08-04,n,male
Tell Me,https://files.catbox.moe/v73xl8.webm,Infinite,https://catbox.moe/c/44b859,96,15779,239.68,2018-01-08,n,male
The Chaser,https://files.catbox.moe/fyuwwm.webm,Infinite,https://catbox.moe/c/44b859,96,1504,255.86,2012-05-15,n,male
The Eye,https://files.catbox.moe/tyyjp7.webm,Infinite,https://catbox.moe/c/44b859,96,1862,297.64,2016-09-18,n,male
Tic Toc,https://files.catbox.moe/qmwcou.webm,Infinite,https://catbox.moe/c/44b859,96,10238,279.68,2015-04-09,n,male
Together,https://files.catbox.moe/1sd7rl.webm,Infinite,https://catbox.moe/c/44b859,96,1512,306.66,2014-12-07,n,male
Up To You,https://files.catbox.moe/3zm5pe.webm,Infinite,https://catbox.moe/c/44b859,96,10247,253.2,2016-11-09,n,male
I can't stand,https://files.catbox.moe/4bn4yw.webm,Infinite H,https://catbox.moe/c/3buvb7,97,1515,213.94,2015-04-13,n,male
Pretty,https://files.catbox.moe/igbjn5.webm,Infinite H,https://catbox.moe/c/3buvb7,97,1509,245.14,2015-01-25,n,male
Special Girl,https://files.catbox.moe/6zpde1.webm,Infinite H,https://catbox.moe/c/3buvb7,97,1516,255.62,2013-01-10,n,male
Above the time,https://files.catbox.moe/gomlev.webm,IU,https://catbox.moe/c/k4q666,98,5281,315.26,2019-11-18,y,female
BbiBbi,https://files.catbox.moe/c5eaqv.webm,IU,https://catbox.moe/c/k4q666,98,3002,208.4,2018-10-10,y,female
Blueming,https://files.catbox.moe/mbj5mg.webm,IU,https://catbox.moe/c/k4q666,98,5284,221.8,2019-11-18,y,female
Boo,https://files.catbox.moe/gqvycy.webm,IU,https://catbox.moe/c/k4q666,98,2301,212.57999999999998,2011-05-16,y,female
Celebrity,https://files.catbox.moe/1d7a4l.webm,IU,https://catbox.moe/c/k4q666,98,9194,198.1,2021-01-27,y,female
Coin,https://files.catbox.moe/db35oa.webm,IU,https://catbox.moe/c/k4q666,98,10827,197.76,2021-03-26,y,female
Dear Name,https://files.catbox.moe/fyfkx1.webm,IU,https://catbox.moe/c/k4q666,98,2079,303.82,2017-04-26,y,female
Eight,https://files.catbox.moe/ygyr6x.webm,IU,https://catbox.moe/c/k4q666,98,6146,221.66,2020-05-06,y,female
Ending Scene,https://files.catbox.moe/2yp1od.webm,IU,https://catbox.moe/c/k4q666,98,2074,249.28,2017-04-23,y,female
Epilogue,https://files.catbox.moe/14rzj4.webm,IU,https://catbox.moe/c/k4q666,98,11894,136.96,2021-04-14,y,female
Every End of the Day,https://files.catbox.moe/6tuf6t.webm,IU,https://catbox.moe/c/k4q666,98,15361,1614.88,2012-05-11,y,female
Friday,https://files.catbox.moe/cxqqj9.webm,IU,https://catbox.moe/c/k4q666,98,14,231.66,2013-12-19,y,female
Good day,https://files.catbox.moe/3qof3m.webm,IU,https://catbox.moe/c/k4q666,98,3,357.4,2011-02-07,y,female
Hey,https://files.catbox.moe/d00i0d.webm,IU,https://catbox.moe/c/k4q666,98,1465,190.58,2011-05-16,y,female
Hold my hand,https://files.catbox.moe/862ozz.webm,IU,https://catbox.moe/c/k4q666,98,3616,198.12,2011-05-24,y,female
Into The I-Land,https://files.catbox.moe/dnda7s.webm,IU,https://catbox.moe/c/k4q666,98,6376,218.28,2020-06-19,y,female
Knees,https://files.catbox.moe/asd1c4.webm,IU,https://catbox.moe/c/k4q666,98,1023,301.74,2015-11-01,y,female
Last Fantasy,https://files.catbox.moe/vcn5ub.webm,IU,https://catbox.moe/c/k4q666,98,3617,374.7,2012-02-09,y,female
Last Night Story,https://files.catbox.moe/5nnd9m.webm,IU,https://catbox.moe/c/k4q666,98,2291,252.64,2017-09-22,y,female
Lilac,https://files.catbox.moe/n1i2jt.webm,IU,https://catbox.moe/c/k4q666,98,10822,279.3,2021-03-25,y,female
Lost Child,https://files.catbox.moe/9j4s86.webm,IU,https://catbox.moe/c/k4q666,98,2300,224.82,2011-07-19,y,female
Love Poem,https://files.catbox.moe/s66zk5.webm,IU,https://catbox.moe/c/k4q666,98,7818,304.04,2020-10-31,y,female
Marshmallow,https://files.catbox.moe/tpyp93.webm,IU,https://catbox.moe/c/k4q666,98,2302,203.57999999999998,2011-05-16,y,female
Meaning of You,https://files.catbox.moe/pxetuf.webm,IU,https://catbox.moe/c/k4q666,98,3615,290.36,2014-05-18,y,female
My Old Story,https://files.catbox.moe/41cnoh.webm,IU,https://catbox.moe/c/k4q666,98,12,234.54,2014-05-15,y,female
Only I didn't know,https://files.catbox.moe/jc3321.webm,IU,https://catbox.moe/c/k4q666,98,2299,206.84,2011-02-22,y,female
Palette,https://files.catbox.moe/bm73lj.webm,IU,https://catbox.moe/c/k4q666,98,2072,218.04,2017-04-21,y,female
Sleepless Rainy Night,https://files.catbox.moe/ma1r8z.webm,IU,https://catbox.moe/c/k4q666,98,2297,280.86,2017-09-22,y,female
SOGYEOKDONG,https://files.catbox.moe/8yzbc0.webm,IU,https://catbox.moe/c/k4q666,98,8,360.5,2014-10-05,y,female
strawberry moon,https://files.catbox.moe/d33v5b.webm,IU,https://catbox.moe/c/k4q666,98,17190,219.9,2021-10-18,y,female
The red shoes,https://files.catbox.moe/zserpb.webm,IU,https://catbox.moe/c/k4q666,98,9,507.66,2013-10-07,y,female
The shower,https://files.catbox.moe/6p1ray.webm,IU,https://catbox.moe/c/k4q666,98,1026,255.52,2015-11-05,y,female
Through the Night,https://files.catbox.moe/5rkxy9.webm,IU,https://catbox.moe/c/k4q666,98,1976,282.84000000000003,2017-03-24,y,female
Twenty-Three,https://files.catbox.moe/168ul4.webm,IU,https://catbox.moe/c/k4q666,98,1020,234.5,2015-10-22,y,female
You & I,https://files.catbox.moe/ycgty5.webm,IU,https://catbox.moe/c/k4q666,98,6,533.9,2011-11-28,y,female
Sea of Moonlight,https://files.catbox.moe/o0qnop.webm,IU + Fiestar,https://catbox.moe/c/c9y0d9,99,736,223.66,2012-07-25,n,female
"Not Spring, Love or Cherry Blossoms",https://files.catbox.moe/1jeslp.webm,IU + HIGH4,https://catbox.moe/c/asjyt0,100,2,204.32,2014-04-07,n,coed
When would it be,https://files.catbox.moe/lall26.webm,IU + Yoon Hyun-sang,https://catbox.moe/c/8l9ap2,101,1,270.74,2014-10-30,n,coed
Hoo,https://files.catbox.moe/cdbp7j.webm,J-Min,https://catbox.moe/c/7in4kz,102,1990,195.6,2014-06-24,y,female
Stand Up,https://files.catbox.moe/nr6ru0.webm,J-Min,https://catbox.moe/c/7in4kz,102,1989,171.32,2012-09-18,y,female
Fly,https://files.catbox.moe/46czil.webm,Jessica,https://catbox.moe/c/zvr8ye,104,1615,284.56,2016-05-16,y,female
It's Spring,https://files.catbox.moe/x3wo3y.webm,Jessica,https://catbox.moe/c/zvr8ye,104,2026,230.7,2017-04-17,y,female
Love me the same,https://files.catbox.moe/4jfje4.webm,Jessica,https://catbox.moe/c/zvr8ye,104,1618,226.07999999999998,2016-05-18,y,female
Starry Night,https://files.catbox.moe/az45o5.webm,Jessica,https://catbox.moe/c/zvr8ye,104,15300,285.88,2017-09-01,y,female
Summer Storm,https://files.catbox.moe/cbwhhq.webm,Jessica,https://catbox.moe/c/zvr8ye,104,2246,206.07999999999998,2017-08-09,y,female
The One Like You,https://files.catbox.moe/l28qrp.webm,Jessica,https://catbox.moe/c/zvr8ye,104,11905,255.22,2013-07-02,y,female
Wonderland,https://files.catbox.moe/rxisdx.webm,Jessica,https://catbox.moe/c/zvr8ye,104,1908,233.14,2016-12-09,y,female
Call you Bae,https://files.catbox.moe/b0ujx8.webm,Jimin,https://catbox.moe/c/4pwb6q,105,1534,256.86,2016-03-02,y,female
GOD,https://files.catbox.moe/o4pc4e.webm,Jimin,https://catbox.moe/c/4pwb6q,105,8953,183.22,2015-04-27,y,female
Hallelujah,https://files.catbox.moe/e77268.webm,Jimin,https://catbox.moe/c/4pwb6q,105,8955,198.64,2017-10-26,y,female
Hey,https://files.catbox.moe/glj6bn.webm,Jimin,https://catbox.moe/c/4pwb6q,105,8954,176.18,2018-01-19,y,female
5 Christmas Languages,https://files.catbox.moe/szintb.webm,Jamie,https://catbox.moe/c/d2jphu,106,8254,206.14,2020-12-09,y,female
Apollo 11,https://files.catbox.moe/bnmqvy.webm,Jamie,https://catbox.moe/c/d2jphu,106,7930,226.96,2020-11-11,y,female
Dream,https://files.catbox.moe/1u97yc.webm,Jamie,https://catbox.moe/c/d2jphu,106,9580,209.28,2020-11-22,y,female
Hopeless Love,https://files.catbox.moe/731vam.webm,Jamie,https://catbox.moe/c/d2jphu,106,1843,238.68,2015-04-05,y,female
Numbers,https://files.catbox.moe/k19j7g.webm,Jamie,https://catbox.moe/c/d2jphu,106,7235,178.86,2020-09-03,y,female
Pity Party,https://files.catbox.moe/yl1bcx.webm,Jamie,https://catbox.moe/c/d2jphu,106,18712,197.86,2022-02-03,y,female
Stay Beautiful,https://files.catbox.moe/zokao7.webm,Jamie,https://catbox.moe/c/d2jphu,106,4809,176.24,2019-08-25,y,female
Try,https://files.catbox.moe/3iiqpe.webm,Jamie,https://catbox.moe/c/d2jphu,106,1842,216.74,2016-08-22,y,female
Bounce,https://files.catbox.moe/7c9e0y.webm,JJ Project,https://catbox.moe/c/xf3orx,107,1804,210.56,2012-05-19,n,male
"Tomorrow, Today",https://files.catbox.moe/nxaolb.webm,JJ Project,https://catbox.moe/c/xf3orx,107,4823,274.96,2017-07-30,n,male
At first,https://files.catbox.moe/ngyz7m.webm,JJCC,https://catbox.moe/c/unmcmv,108,3418,182.54,2014-03-23,n,male
BingBingBing (Oneway),https://files.catbox.moe/bnoorr.webm,JJCC,https://catbox.moe/c/unmcmv,108,1802,244.2,2014-08-20,n,male
Fire,https://files.catbox.moe/6i09zg.webm,JJCC,https://catbox.moe/c/unmcmv,108,1799,220.62,2015-01-13,n,male
Before Our Spring,https://files.catbox.moe/961zi8.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,6828,252.62,2018-01-24,y,male
Crazy (Guilty Pleasure),https://files.catbox.moe/ox8q9p.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,441,228.0,2015-01-08,y,male
Déjà-Boo,https://files.catbox.moe/ngyp1g.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,12939,205.07999999999998,2015-01-10,y,male
End of a day,https://files.catbox.moe/9stq6m.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,6829,306.7,2015-09-16,y,male
Lonely,https://files.catbox.moe/bm36ub.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,6827,247.62,2017-04-24,y,male
She is,https://files.catbox.moe/lphadm.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,1641,205.22,2016-05-23,y,male
Shinin',https://files.catbox.moe/mkw2z8.webm,Jonghyun ☮,https://catbox.moe/c/uozyzp,109,2411,178.74,2018-01-22,y,male
Bad Man,https://files.catbox.moe/jsjyp8.webm,Juniel,https://catbox.moe/c/lewpwz,110,1480,248.32,2012-11-19,y,female
Fool,https://files.catbox.moe/h2ifdc.webm,Juniel,https://catbox.moe/c/lewpwz,110,1482,236.62,2012-05-21,y,female
I Drink Alone,https://files.catbox.moe/urj2px.webm,Juniel,https://catbox.moe/c/lewpwz,110,2321,238.92000000000002,2017-10-31,y,female
I Think I'm in Love,https://files.catbox.moe/h9qgpc.webm,Juniel,https://catbox.moe/c/lewpwz,110,1481,199.56,2014-09-28,y,female
illa illa,https://files.catbox.moe/nlsf6b.webm,Juniel,https://catbox.moe/c/lewpwz,110,1483,372.04,2012-06-06,y,female
Pisces,https://files.catbox.moe/3rghis.webm,Juniel,https://catbox.moe/c/lewpwz,110,3419,249.14,2016-07-05,y,female
Pretty Boy,https://files.catbox.moe/d94pkq.webm,Juniel,https://catbox.moe/c/lewpwz,110,1479,235.04,2013-04-24,y,female
Sorry,https://files.catbox.moe/rm3clg.webm,Juniel,https://catbox.moe/c/lewpwz,110,1478,224.48,2015-08-20,y,female
The Time,https://files.catbox.moe/frzobb.webm,Juniel,https://catbox.moe/c/lewpwz,110,3420,278.24,2016-10-05,y,female
Ayy Girl,https://files.catbox.moe/egwx4y.webm,JYJ,https://catbox.moe/c/tmb3kr,111,3421,295.36,2010-11-01,n,male
Back Seat,https://files.catbox.moe/go4b22.webm,JYJ,https://catbox.moe/c/tmb3kr,111,1713,204.4,2014-07-28,n,male
Get Out,https://files.catbox.moe/d18e68.webm,JYJ,https://catbox.moe/c/tmb3kr,111,905,294.44,2012-01-07,n,male
Corny Love Song,https://files.catbox.moe/i6c66w.webm,JYPark,https://catbox.moe/c/8fhqie,112,9691,300.42,2021-02-10,y,male
Fever,https://files.catbox.moe/5ilak3.webm,JYPark,https://catbox.moe/c/8fhqie,112,5331,280.44,2019-11-30,y,male
Fire,https://files.catbox.moe/n34hb4.webm,JYPark,https://catbox.moe/c/8fhqie,112,11931,196.24,2016-04-10,y,male
Had enough parties,https://files.catbox.moe/knhz13.webm,JYPark,https://catbox.moe/c/8fhqie,112,792,276.98,2013-09-08,y,male
Kiss,https://files.catbox.moe/vc24sg.webm,JYPark,https://catbox.moe/c/8fhqie,112,6717,254.06,2008-12-12,y,male
No Love No More,https://files.catbox.moe/2z0eee.webm,JYPark,https://catbox.moe/c/8fhqie,112,794,273.98,2009-11-30,y,male
Still Alive,https://files.catbox.moe/up30cv.webm,JYPark,https://catbox.moe/c/8fhqie,112,6718,190.68,2016-04-09,y,male
When We Disco,https://files.catbox.moe/6pgsct.webm,JYPark,https://catbox.moe/c/8fhqie,112,6991,256.6,2020-08-11,y,male
Who's your mama#,https://files.catbox.moe/570y5g.webm,JYPark,https://catbox.moe/c/8fhqie,112,790,227.42000000000002,2015-04-11,y,male
You're the one,https://files.catbox.moe/sevag6.webm,JYPark,https://catbox.moe/c/8fhqie,112,791,206.14,2012-04-28,y,male
Your House,https://files.catbox.moe/2sz12m.webm,JYPark,https://catbox.moe/c/8fhqie,112,6716,268.22,2008-12-12,y,male
Bomb Bomb,https://files.catbox.moe/zpsd4m.webm,KARD,https://catbox.moe/c/snhood,113,4099,205.22,2019-03-27,n,coed
Don't Recall,https://files.catbox.moe/ncezgp.webm,KARD,https://catbox.moe/c/snhood,113,1950,209.56,2017-02-15,n,coed
Dumb Litty,https://files.catbox.moe/n28rq9.webm,KARD,https://catbox.moe/c/snhood,113,4973,199.02,2019-09-22,n,coed
Gunshot,https://files.catbox.moe/urh6ec.webm,KARD,https://catbox.moe/c/snhood,113,7171,232.0,2020-08-26,n,coed
Hola Hola,https://files.catbox.moe/prgqg2.webm,KARD,https://catbox.moe/c/snhood,113,2196,211.32,2017-07-19,n,coed
Inferno,https://files.catbox.moe/2zwumg.webm,KARD,https://catbox.moe/c/snhood,113,10122,153.62,2019-11-08,n,coed
Oh NaNa,https://files.catbox.moe/htfkp4.webm,KARD,https://catbox.moe/c/snhood,113,1951,212.54,2016-12-12,n,coed
Red Moon,https://files.catbox.moe/j5242a.webm,KARD,https://catbox.moe/c/snhood,113,5760,179.28,2020-02-12,n,coed
Ride on the wind,https://files.catbox.moe/1rmj05.webm,KARD,https://catbox.moe/c/snhood,113,2746,195.96,2018-07-25,n,coed
Rumor,https://files.catbox.moe/0n31on.webm,KARD,https://catbox.moe/c/snhood,113,2075,228.3,2017-04-23,n,coed
Trust Me,https://files.catbox.moe/3plm4i.webm,KARD,https://catbox.moe/c/snhood,113,2345,166.86,2017-12-06,n,coed
You in me,https://files.catbox.moe/vlwvj5.webm,KARD,https://catbox.moe/c/snhood,113,15676,209.56,2017-11-21,n,coed
Back In Time,https://files.catbox.moe/kg3k1t.webm,K.will,https://catbox.moe/c/lb7qzc,114,16368,217.16,2021-09-03,y,male
Beautiful Moment,https://files.catbox.moe/icdm14.webm,K.will,https://catbox.moe/c/lb7qzc,114,6645,248.28,2018-10-23,y,male
Care about you,https://files.catbox.moe/j1k39k.webm,K.will,https://catbox.moe/c/lb7qzc,114,8175,207.04,2020-12-06,y,male
Cold,https://files.catbox.moe/kk6kfp.webm,K.will,https://catbox.moe/c/lb7qzc,114,6643,277.15999999999997,2015-12-16,y,male
Day 1,https://files.catbox.moe/4u6lhb.webm,K.will,https://catbox.moe/c/lb7qzc,114,117,238.14,2014-06-25,y,male
Growing,https://files.catbox.moe/ha8lne.webm,K.will,https://catbox.moe/c/lb7qzc,114,6644,266.76,2015-03-25,y,male
I Need You,https://files.catbox.moe/2r2fyn.webm,K.will,https://catbox.moe/c/lb7qzc,114,1154,227.78,2012-02-13,y,male
Like a star,https://files.catbox.moe/ocdn7f.webm,K.will,https://catbox.moe/c/lb7qzc,114,1235,209.9,2014-01-27,y,male
Love Blossom,https://files.catbox.moe/5vwfv8.webm,K.will,https://catbox.moe/c/lb7qzc,114,1153,215.98,2013-04-03,y,male
Love is Punishment,https://files.catbox.moe/8anwq1.webm,K.will,https://catbox.moe/c/lb7qzc,114,9771,260.14,2015-07-29,y,male
My Heart Beating,https://files.catbox.moe/gvraim.webm,K.will,https://catbox.moe/c/lb7qzc,114,9767,263.84,2011-03-10,y,male
Nonfiction,https://files.catbox.moe/xrs8ji.webm,K.will,https://catbox.moe/c/lb7qzc,114,6647,270.26,2017-09-26,y,male
Please don't,https://files.catbox.moe/vn6rxb.webm,K.will,https://catbox.moe/c/lb7qzc,114,1151,227.82,2012-10-10,y,male
Right In Front of You,https://files.catbox.moe/ng3ec8.webm,K.will,https://catbox.moe/c/lb7qzc,114,6655,238.4,2019-10-06,y,male
Talk Love,https://files.catbox.moe/uh8ye4.webm,K.will,https://catbox.moe/c/lb7qzc,114,2648,216.7,2016-03-17,y,male
Thank U,https://files.catbox.moe/w6kjjv.webm,K.will,https://catbox.moe/c/lb7qzc,114,6649,209.96,2015-05-20,y,male
The one I will love,https://files.catbox.moe/ffgsab.webm,K.will,https://catbox.moe/c/lb7qzc,114,9768,228.92000000000002,2017-06-08,y,male
Those Days,https://files.catbox.moe/bly2cx.webm,K.will,https://catbox.moe/c/lb7qzc,114,3152,257.0,2018-11-06,y,male
You don't know love,https://files.catbox.moe/rmjvi8.webm,K.will,https://catbox.moe/c/lb7qzc,114,1152,267.92,2013-10-20,y,male
The Day,https://files.catbox.moe/l9v9r7.webm,K.will + Baekhyun,https://catbox.moe/c/i4f782,115,1646,254.16,2016-05-12,n,male
You call it romance,https://files.catbox.moe/i00bbz.webm,K.will + Davichi,https://catbox.moe/c/n1d12l,116,1333,266.74,2016-01-05,n,coed
Cupid,https://files.catbox.moe/f8glog.webm,Kara,https://catbox.moe/c/q8q92y,117,804,220.36,2015-05-25,n,female
Damaged Lady,https://files.catbox.moe/nvpnwz.webm,Kara,https://catbox.moe/c/q8q92y,117,108,199.06,2013-09-01,n,female
Honey,https://files.catbox.moe/oznufj.webm,Kara,https://catbox.moe/c/q8q92y,117,8846,197.12,2009-02-12,n,female
Jumping,https://files.catbox.moe/e1uap0.webm,Kara,https://catbox.moe/c/q8q92y,117,104,188.9,2010-11-17,n,female
Lupin,https://files.catbox.moe/b4sepl.webm,Kara,https://catbox.moe/c/q8q92y,117,8853,196.68,2010-02-17,n,female
Mamma Mia,https://files.catbox.moe/tzm1bd.webm,Kara,https://catbox.moe/c/q8q92y,117,800,223.76,2014-08-17,n,female
