id,id_parent,nome,vtype,vlink,id_artist,publishedon,views,likes,dislikes,lastupdate,recentviews,recentlikes,promoted,dead,promotedviews
3554,0,"Watch out",main,UeFq-g0uTEo,395,2015-04-23,2475968,69848,347,"2020-06-21 06:02:01",183,8,n,n,0
3555,0,"Take a shot",main,B9s2N7d2aLY,395,2014-10-28,2697386,73740,522,"2020-06-21 06:03:01",207,12,n,n,0
3556,0,"Midnight Sun",main,wxs_Q2LFWNs,395,2015-03-24,620721,22707,138,"2020-06-19 22:29:02",40,1,n,n,0
3557,0,Stealer,main,It8JCNyFW38,396,2018-11-12,1074707,79730,1181,"2020-06-21 14:51:02",489,16,n,n,0
3558,0,Palace,main,u5UtcO5L1N8,396,2018-08-06,902979,74204,3376,"2020-06-19 22:30:02",376,22,n,n,0
3559,0,"Shall we dance",main,nB6eX7Lc2CY,246,2015-11-15,485073,16822,150,"2019-11-02 09:45:39",71,3,n,y,0
3560,3559,"Shall we dance",dance,Nk8B6cYV-xc,246,2015-11-20,99048,2958,13,"2020-06-19 22:31:02",12,1,n,n,0
3561,0,"Lived like a fool",main,eBNHdZsfPuY,273,2015-10-22,472050,9613,62,"2020-06-19 22:31:02",80,4,n,n,0
3562,0,"Hope Torture (False Hope)",main,sw5oJ4gHg4k,240,2014-07-03,1273583,16547,134,"2020-06-21 06:07:01",170,4,n,n,0
3563,0,Twenty-Fice,main,nT9MPZRzQn8,240,2014-10-13,6823001,59882,1328,"2020-06-21 07:11:02",1108,14,n,n,0
3564,0,"Going Crazy",main,n1TLaZp1i8E,240,2011-03-02,12414917,140222,1720,"2020-06-21 07:09:02",7203,75,n,n,0
3565,0,"Don’t Look At Me Like That",main,nkCCgI4zEZ0,240,2014-09-23,7035332,114364,942,"2020-06-21 07:09:02",2606,42,n,n,0
3566,0,"Bobby Doll",main,6lXW5kRDHYw,240,2016-09-19,1398869,25916,475,"2020-06-21 07:11:02",220,7,n,n,0
3567,0,"Person who I miss",main,ZqqqhmWuBWA,240,2015-03-05,850239,6341,92,"2020-06-19 22:32:02",304,3,n,n,0
3568,0,"Lovey-Dovey Plus",main,OSaPmPwfCBs,183,2012-02-13,3561706,28120,2000,"2020-06-21 07:12:02",236,2,n,n,0
3569,0,"Loves me, Loves me not",main,h9KDHny4BqU,285,2017-02-08,1505704,14896,349,"2020-06-21 07:12:02",317,2,n,n,0
3570,0,"Twins (Knock Out)",main,SrazFGFRnhM,189,2009-09-27,4771452,62481,808,"2020-06-21 07:12:02",956,33,n,n,0
3571,0,Lie,main,U7qJMC5TLV8,193,2013-11-25,2788984,15666,363,"2020-06-21 06:19:01",1904,11,n,n,0
3572,0,"Bo Beep Bo Peep",main,9403-9CptH8,193,2009-12-09,13526718,40521,2701,"2020-06-21 07:13:01",137,3,n,n,0
3573,0,Tonight,main,AC5YY3Wxkr8,234,2012-07-23,511848,3946,260,"2020-06-19 22:32:02",61,2,n,n,0
3574,0,Clap,main,5esi2JdumfE,202,2010-07-12,3402929,26142,531,"2020-06-21 06:20:01",228,3,n,n,0
3575,0,Hug,main,xQ635vE2RQI,207,2011-06-02,3867252,53928,548,"2020-06-21 06:19:01",2245,25,n,n,0
3576,0,"Not Young",main,eNWr4qixDSY,210,2010-03-07,621736,5875,95,"2020-06-19 22:32:30",59,2,n,n,0
3577,0,"Burning Down",main,5fCJcg0bc6E,211,2016-05-29,70991,1383,9,"2020-06-19 22:33:02",29,1,n,n,0
3578,0,Drop,main,eol-un2oKSk,211,2017-09-25,4032725,113802,1567,"2020-06-21 07:13:01",1385,17,n,n,0
3579,0,"Just a feeling",main,8XrnhhmTN9E,375,2006-07-02,1954775,7024,188,"2020-06-21 06:20:29",186,5,n,n,0
3580,0,"Under the Moonlight",main,6HXnodVJhSI,293,2015-11-01,548847,21706,2115,"2020-06-19 22:33:02",101,3,n,n,0
3581,0,"Beautiful Liar",main,55I7BIcysFQ,269,2015-08-17,5740847,135102,715,"2020-06-03 09:57:02",2386,53,n,y,0
3582,0,Intoxication,main,ln-6lQiPjuI,261,2011-11-02,1007373,9573,167,"2020-06-21 21:56:02",196,2,n,n,0
3583,0,No,main,4ns9rA0OSFM,262,2013-12-05,843140,6439,66,"2020-06-19 22:34:02",73,2,n,n,0
3584,0,"Thinking about you",main,zaiUgWP82Ck,262,2015-11-10,1775422,10663,134,"2020-06-21 06:21:02",136,3,n,n,0
3585,0,"Days gone by",main,1nk5O__ALI8,54,2018-12-10,10166657,385428,1176,"2020-06-21 06:23:02",9570,288,n,n,0
3586,3523,"Blue Rose",alternate,CrWrvHg1VI4,213,2018-12-10,41147,5504,10,"2020-06-19 22:34:02",9,1,n,n,0
3587,3292,"Simon Says",dance,XglD05891C4,148,2018-12-06,13433693,369417,1465,"2020-06-21 07:14:01",11916,362,n,n,0
3588,0,"Glory (jp)",main,BcXGrOPTbX8,210,2018-12-07,53147,3599,42,"2020-06-19 22:35:02",10,1,n,n,0
3589,0,"So in love",main,ix-PeJ-EjgA,293,2018-12-06,4561116,56013,195,"2020-06-21 07:15:03",195,22,n,n,0
3590,0,"Remember Me (jp)",main,0doq-DGvMc4,152,2018-12-11,1178542,27177,320,"2020-06-21 21:58:01",1243,25,n,n,0
3591,0,"The Best Thing I Ever Did",main,CfUGjK6gGgs,208,2018-12-12,36419059,837172,23244,"2020-06-21 03:31:02",15172,461,n,n,0
3592,0,Flower,main,Wb2MKdcGcaQ,171,2018-12-12,3756092,151538,327,"2020-06-21 07:13:01",6057,134,n,n,0
3593,0,"The last holiday",main,Ib26erGSSjc,126,2018-12-11,131781,13293,44,"2020-06-19 22:36:02",32,1,n,n,0
3594,0,Escape,main,yns5LTJEpvw,397,2018-12-12,464190,48608,316,"2020-06-19 22:36:30",113,7,n,n,0
3595,0,"Oh! My Goddess",main,RXk9Th9gsjM,397,2010-09-01,1836327,22981,336,"2020-06-21 07:16:02",141,0,n,n,0
3596,0,Blind,main,nVkoHTRGoco,397,2011-11-09,2972925,52998,756,"2020-06-21 07:15:04",176,1,n,n,0
3597,0,Paradox,main,IqnscuWhDic,397,2009-09-30,365583,5037,107,"2020-06-19 22:37:02",98,3,n,n,0
3598,0,Road,main,IK-rZCbcUdA,397,2017-01-06,418075,18949,151,"2020-06-19 22:37:02",209,38,n,n,0
3599,0,"Let you go",main,Gyi4Z_9VOe4,397,2010-01-27,995486,11611,224,"2020-06-19 22:38:02",111,2,n,n,0
3600,0,Scorpio,main,c0fYzOr89TM,397,2009-10-01,284292,3486,48,"2020-06-19 22:38:02",97,1,n,n,0
3601,0,Why,main,9i3H6QxytKU,24,2018-12-12,36110,1236,15,"2020-06-19 22:39:02",11,0,n,n,0
3602,3262,"Spring Breeze",duplicate,xW0-MO-hAsA,265,2018-12-10,1591137,118613,344,"2020-06-21 07:17:01",336,0,n,n,0
3603,0,"Love Shot",main,pSudEWBAYRE,61,2018-12-13,277403557,4879608,99876,"2020-06-22 00:12:01",338211,4702,n,n,0
3604,0,"Double Trouble Couple",main,W9Ln7EqNCTw,138,2017-03-24,8433807,129174,920,"2020-06-21 06:24:02",6796,104,n,n,0
3605,0,"Love Shot (chinese)",main,E-IuP5oVXx0,61,2018-12-13,9074612,597988,8267,"2020-06-21 06:25:01",6821,291,n,n,0
3606,0,"One more Christmas",main,M-yaY_sVsyU,104,2018-12-14,563935,39298,340,"2020-06-18 13:05:01",99,5,n,n,0
3607,0,"First Sight",main,hhXDFl6tmVY,231,2018-12-14,9139692,123922,1166,"2020-06-21 05:52:01",4812,74,n,n,0
3608,0,"Snail mail",main,dSTm9p6koC8,262,2018-12-14,816406,14094,116,"2020-06-18 13:07:01",138,2,n,n,0
3609,1979,"Piano Man",dance,NGv7UOmEk_Q,138,2014-12-26,2478377,37786,194,"2020-06-21 14:48:29",656,32,n,n,0
3610,1945,"My First and Last",alternate,1Opsx733bfg,149,2017-02-10,6698795,177693,1082,"2020-06-21 14:45:01",2895,129,n,n,0
3611,1945,"My First and Last",dance,Cg8k2Jtfw6M,149,2018-12-15,1893347,137633,242,"2020-06-21 18:50:02",3551,260,n,n,0
3612,0,"RBB (Really Bad Boy) English ver.",main,bjqFa7dpSqY,165,2018-12-15,4337053,345434,4959,"2020-06-21 07:17:01",2242,147,n,n,0
3613,2371,"Heart Shaker",dance,mtoZRqCvucc,208,2017-12-12,7983784,163826,6830,"2020-06-21 06:32:02",1889,40,n,n,0
3614,0,"Palette (acoustic ver)",main,w7EnL9ehpfc,98,2018-12-15,964876,47146,149,"2020-06-19 22:39:02",1337,25,n,n,0
3615,0,"Meaning of You",main,4L-H_cXSNhQ,98,2014-05-18,4392274,35147,741,"2020-06-21 06:39:01",1463,30,n,n,0
3616,0,"Hold my hand",main,BYQBs_4-MOo,98,2011-05-24,2997371,10403,261,"2020-06-21 07:18:01",968,7,n,n,0
3617,0,"Last Fantasy",main,AWtwkrGpp4w,98,2012-02-09,3623586,30978,558,"2020-06-21 07:17:01",460,5,n,n,0
3618,0,"Beautiful Dancer (jp)",main,Eh6U4CQ0q2g,98,2013-03-08,1746126,16788,314,"2020-06-21 07:08:29",150,5,n,n,0
3619,0,"I won't let you go",main,8hRWW0xl-ow,80,2018-12-16,16118438,582997,2156,"2020-06-21 04:34:01",11294,281,n,n,0
3620,0,BomBom,main,fdSkQ5bYjHM,398,2018-03-27,85309,2462,36,"2020-06-19 22:40:01",16,1,n,n,0
3621,0,"White Christmas",main,uMqZ8-cV7MQ,399,2017-12-18,123649,1228,33,"2020-06-19 22:40:01",17,1,n,n,0
3622,0,"Watcha Doin'",main,bZv2hO70tmM,400,2018-12-16,3301527,193690,706,"2020-06-21 07:20:01",825,8,n,n,0
3623,0,Million,main,SDgqs7y9fKs,388,2018-12-16,2520531,94737,934,"2020-06-21 07:19:01",1309,13,n,n,0
3624,0,"This Winter",main,PVrSGoDdqik,229,2018-12-16,46639,3615,10,"2020-06-19 22:40:30",31,1,n,n,0
3625,0,Tears,main,dNOKaF0tQ10,401,2018-12-16,34255,1017,8,"2020-06-19 22:41:02",72,1,n,n,0
3626,0,"Hurry up",main,C1600m4bEYo,401,2018-10-18,1921801,47283,559,"2020-06-21 07:21:02",772,21,n,n,0
3627,2289,"Pow Pow",alternate,h9EfajKr8gQ,252,2017-09-24,437719,17513,382,"2020-06-19 22:42:02",73,3,n,n,0
3628,0,"Jelly Jelly (dance only)",main,WuLQ5iV3Q64,208,2016-11-12,16865855,183565,6352,"2020-06-21 07:21:02",2857,70,n,n,0
3629,0,"Day by Day",main,OSgBFiqJru8,78,2011-12-03,898306,12887,168,"2020-06-19 22:41:02",420,9,n,n,0
3630,0,Echo,main,bRQ5ERa33Xg,78,2014-09-03,1068733,8513,225,"2020-06-21 20:24:01",310,3,n,n,0
3631,0,Milions,main,PALjhRpnfbk,217,2018-12-19,41936679,834564,10437,"2020-06-21 03:10:02",11424,198,n,n,0
3632,0,Amor,main,o1XOFi42xZM,33,2018-12-20,1410239,87070,791,"2020-06-21 07:22:01",300,9,n,n,0
3633,0,"It's a good time",main,Ql9Fcrg9pzc,218,2018-12-20,589818,24407,357,"2020-06-19 22:43:02",142,3,n,n,0
3634,0,"Getting Closer",main,eTuR-e6aLRo,171,2018-12-20,26353325,717970,10892,"2020-06-21 10:05:01",10799,284,n,n,0
3635,0,"Never Ever",main,B7B9_w3saAc,402,2014-05-27,611104,9101,303,"2020-06-19 22:43:02",26,0,n,n,0
3636,3635,"Never Ever",dance,z8gJRorM6Y8,402,2014-05-19,1780354,24750,763,"2020-06-21 07:24:01",270,5,n,n,0
3637,0,"One Day",main,td45j4o3ybE,402,2018-12-22,765137,44577,386,"2020-06-19 22:44:01",121,4,n,n,0
3638,0,"Is You",main,FvhWloYLj54,13,2018-12-22,5216597,56176,609,"2020-06-21 07:23:01",4932,21,n,n,0
3639,0,"180 Degree",main,rDG9I9nx0QU,403,2018-12-07,8000842,43151,1355,"2020-06-21 07:24:01",3213,43,n,n,0
3640,0,"Love, ing",main,WBahioCWfFQ,403,2018-05-08,5534500,20738,607,"2020-06-21 07:24:01",854,6,n,n,0
3641,0,"Love me once again",main,gxyxFT1KY7Q,403,2018-08-20,1505298,23404,241,"2020-06-21 07:24:30",1514,9,n,n,0
3642,0,"Love Recipe",main,0N9U2hs03Tc,403,2018-03-23,130142,3479,44,"2020-06-19 22:44:02",19,1,n,n,0
3643,0,"Can't Go",main,8q5reaEX0tY,403,2017-11-20,5760164,34357,553,"2020-06-21 07:25:01",2770,19,n,n,0
3644,0,Sweety,main,V5XL72xhq-M,403,2017-06-19,460702,8244,148,"2020-06-19 22:44:30",194,3,n,n,0
3645,0,"If we were destined",main,8WgQkOMzIHE,403,2018-02-03,5369835,47170,639,"2020-06-21 20:44:02",3138,25,n,n,0
3646,0,"Looby Loo",main,c8OmcARWA_Y,403,2015-08-24,928330,6560,216,"2020-06-19 22:45:01",69,0,n,n,0
3647,0,"Instead of you",main,P4Ug3Q3olWk,403,2015-06-02,494705,2902,45,"2020-06-19 22:45:01",95,0,n,n,0
3648,0,"Go Away",main,Bhenj5NgXHs,404,2018-05-09,1858225,56785,668,"2020-06-21 15:30:02",356,7,n,n,0
3649,0,"Wonder if",main,roDYVhQULO4,404,2017-05-02,2406887,65325,580,"2020-06-21 07:25:01",219,2,n,n,0
3650,0,"Don't hesitate",main,bvHuWy1FhFQ,404,2018-12-13,1433547,14384,182,"2020-06-21 20:51:01",355,4,n,n,0
3651,0,"Sudden Shower",main,rD8iXrvL2EY,404,2018-03-22,5716487,73876,1293,"2020-06-21 21:04:02",1321,20,n,n,0
3652,0,Flower,duplicate,gST5gZjK5AI,404,2018-01-04,44992,3012,30,"2020-06-19 22:46:02",14,1,n,n,0
3654,0,Flower,main,dyO2h1mjVCM,404,2013-12-12,5446034,100267,1444,"2020-06-21 21:13:02",515,8,n,n,0
3655,0,"Fly Away with me",main,NOpe-4YROXA,148,2018-12-24,2367896,167738,311,"2020-06-21 21:08:01",5132,289,n,n,0
3656,0,"Snowflake Love",main,OBtWbJsJAOw,306,2018-12-24,64635,1587,15,"2020-06-19 22:46:02",20,1,n,n,0
3657,0,"Me After You",main,YBzJ0jmHv-4,406,2018-10-29,35143662,206697,4162,"2020-06-21 03:35:02",26672,245,n,n,0
3658,0,Rain,main,9jFZdu0zTEA,406,2016-06-21,22289737,62897,2517,"2020-06-21 10:07:06",7748,19,n,n,0
3659,0,"Wanna Love You",main,oxGcr-KrlUA,406,2017-03-28,2806335,41421,382,"2020-06-21 07:27:01",434,6,n,n,0
3660,0,Inexplicable,main,IS9MeZe9rX4,406,2018-12-16,1114872,5676,154,"2020-06-21 07:25:01",190,1,n,n,0
3661,0,Hey,main,zGxrUFshTyI,406,2017-07-21,1654268,22411,237,"2020-06-21 07:26:01",540,6,n,n,0
3662,0,"Every Day, Every Moment",main,1q_t6RNuH8c,406,2018-03-22,19963828,47667,3002,"2020-06-21 07:27:01",7398,37,n,n,0
3663,0,Additional,main,8mbtXoil3po,406,2018-05-15,577613,6921,93,"2020-06-19 22:47:02",69,1,n,n,0
3664,0,"The Road",main,h_CPQPTwwLo,406,2017-09-27,2842387,17152,322,"2020-06-21 07:28:01",442,6,n,n,0
3665,0,Letter,main,JbMK5wmYsa0,406,2016-05-31,5553568,18203,493,"2020-06-21 07:28:01",2071,9,n,n,0
3666,0,"Shall we Dance with Dr. Lim",main,JTCJSz8RobU,132,2014-11-23,794494,5618,114,"2020-06-19 22:47:02",89,0,n,n,0
3667,0,"Committed Love",main,L-2M_-QLs8k,132,2016-09-05,31797247,78276,4209,"2020-06-21 03:50:02",5667,14,n,n,0
3668,0,"Ther has never been day I haven't loved you",main,pW0jpmncut4,132,2018-09-19,204222,5058,52,"2020-06-19 22:48:02",79,1,n,n,0
3669,0,PungPung,main,OQi-jRwU5vw,407,2014-11-11,2180032,5656,335,"2020-01-08 09:53:23",546,0,n,y,0
3671,0,"The Vow",main,l8DW837R9xw,407,2014-02-13,5521533,15623,1043,"2020-06-21 07:28:29",3577,8,n,n,0
3672,0,"Crying Crying Crying",main,cs95_SMLwHg,407,2015-04-17,554919,5452,50,"2020-06-19 22:48:02",146,4,n,n,0
3673,0,Ziugae,main,BKq7C2vdvq0,407,2013-02-04,1197384,4984,211,"2020-06-21 07:29:02",247,3,n,n,0
3674,0,"I'll be damned",main,rs6sQtn5Ckg,407,2011-09-29,709648,3062,73,"2020-06-19 22:48:30",36,1,n,n,0
3675,0,"Carry On",main,q5TXE1DSf8M,407,2012-10-21,562332,1723,44,"2020-06-19 22:49:02",204,2,n,n,0
3676,0,"Don't Act Countrified",main,Bm95DaRBwMs,407,2011-12-12,1149453,6228,140,"2020-06-21 07:29:02",55,1,n,n,0
3677,0,"Marriage Proposal",main,_HTywHvQWO8,407,2018-09-13,4953,145,0,"2020-06-19 22:49:02",5,0,n,n,0
3678,0,"365 days",main,w5hwdmwDBto,407,2011-06-07,1085717,1558,123,"2020-06-21 21:12:29",90,0,n,n,0
3679,0,"Still I Remember",main,cVtcn6ptjmE,408,2016-05-08,2590170,99032,529,"2020-06-21 07:29:02",170,3,n,n,0
3680,0,"If it's okay with you",main,BQs6jUlRpY4,408,2018-09-03,1277314,53253,223,"2020-06-21 20:56:02",249,6,n,n,0
3681,0,"This song",main,8Qk8u41lvjA,408,2018-12-13,455551,21976,100,"2020-06-19 22:50:02",177,2,n,n,0
3682,0,Caffeine,main,WFIzLovJdiQ,409,2012-11-27,8609045,109830,1896,"2020-06-21 21:09:01",737,6,n,n,0
3683,0,"Where I am gone",main,RxFSqos0jvk,409,2018-02-19,1763776,44366,379,"2020-06-21 21:10:01",258,0,n,n,0
3684,0,"The Night",main,5X6VnZ0OZUk,58,2018-12-20,1627036,25118,301,"2020-06-21 21:17:01",1225,16,n,n,0
3685,0,No.5,main,TJmF25EMdoQ,410,2018-12-20,3129863,68867,370,"2020-06-21 21:18:01",2182,21,n,n,0
3686,0,"Coco Bottle",main,_xkIImR-wS0,410,2018-08-15,5016173,129557,754,"2020-06-21 07:30:02",2268,27,n,n,0
3687,0,L.I.E,main,e8CKH3PNKKs,410,2018-01-30,4636089,107160,806,"2020-06-21 07:30:02",1260,12,n,n,0
3688,0,"Good Morning",main,GVVERzQSYwA,410,2018-03-22,1797271,33843,306,"2020-06-21 07:30:02",551,3,n,n,0
3689,0,"WTF (Went Too Far)",main,0GpS0Ulw8s0,410,2017-02-28,626344,23044,211,"2020-06-19 22:50:02",147,4,n,n,0
3690,0,Hunnit,main,J2tXl_EPpVA,410,2017-08-11,874276,27486,248,"2020-06-19 22:51:02",277,5,n,n,0
3691,0,O.F.F,main,uLjbZPWJtZ0,410,2018-04-27,159114,2290,22,"2020-06-19 22:52:02",40,0,n,n,0
3692,3696,"Sugar Cake",duplicate,1pibXHliXgY,412,2018-08-16,559589,35556,364,"2020-06-19 22:52:02",105,3,n,n,0
3693,0,Touch,main,Wl5GMaoLRq8,411,2018-09-03,2890304,75269,2394,"2020-06-21 07:31:01",1467,14,n,n,0
3694,3693,Touch,alternate,QrRWoFLPF1E,232,2018-09-11,1098530,20637,743,"2020-06-21 07:31:01",228,6,n,n,0
3695,0,"I'm Ready",main,Y_2r0r1gnNY,232,2018-12-20,1308041,35419,242,"2020-06-21 07:31:01",178,6,n,n,0
3696,0,"Sugar Cake",main,uFXszcwabgQ,412,2018-08-19,663543,31407,220,"2020-06-19 22:52:30",187,4,n,n,0
3697,0,"Wishy Washy",main,tvngEmbh7xM,412,2017-05-28,367834,18053,293,"2020-06-19 22:53:01",26,1,n,n,0
3698,0,"Missing You",main,oHZ9ZK-mmIU,413,2018-12-14,883390,14797,119,"2020-06-19 22:53:01",544,21,n,n,0
3699,0,"Just One",main,LJHeHww39SI,413,2017-07-27,291447,4615,53,"2020-06-19 22:54:01",67,3,n,n,0
3700,0,"Forever Love",main,AauBI_B9kZ4,413,2015-10-19,823604,4423,67,"2020-06-19 22:55:01",114,4,n,n,0
3701,0,"The Love",main,gszuEGmVWlQ,413,2017-07-27,13970745,52259,1650,"2020-06-21 07:32:02",3024,18,n,n,0
3702,0,Tree,main,fg_nF-JXB2w,413,2014-11-25,879792,6800,103,"2020-06-19 22:55:01",304,7,n,n,0
3703,0,"The First Summer in 8 Years",main,CYwaUWqWzDU,413,2014-08-07,354975,2082,47,"2020-06-19 22:56:01",18,1,n,n,0
3704,0,Home,main,i8DLEg3Ec9I,414,2018-10-30,2109215,116403,351,"2020-06-21 07:32:02",303,9,n,n,0
3705,0,Stay,main,U97FL3gQXy0,414,2018-11-20,340720,19161,34,"2020-06-19 22:56:01",85,2,n,n,0
3706,0,Sign,main,tWjX4oioJGA,415,2016-07-18,205729,3560,30,"2020-06-19 22:56:30",43,2,n,n,0
3707,0,Caffeine,main,ZLjs8rfejcU,415,2018-12-16,406029,21937,112,"2020-06-19 22:57:01",435,16,n,n,0
3708,0,"Best Mistake",main,A2Tq-93CQEM,415,2017-03-20,164470,5423,51,"2020-06-19 22:58:01",116,8,n,n,0
3709,0,Type,main,PFbYwlmXR_Y,415,2017-01-12,116216,3043,24,"2020-06-19 22:58:01",24,1,n,n,0
3710,0,"Not Lonely",main,usQhjB0wKWQ,415,2016-11-07,44029,1227,6,"2020-06-19 23:05:02",16,2,n,n,0
3711,3708,"Best Mistake",duplicate,uVC7EEEqlEs,415,2017-03-21,37082,1586,8,"2020-06-19 22:59:01",8,1,n,n,0
3712,0,Great,main,9i8kxud0XV4,416,2018-12-18,206748,2481,224,"2020-06-19 23:06:02",117,2,n,n,0
3713,3712,Great,alternate,rmJVbC5sAm8,416,2018-10-31,50560,1351,48,"2020-06-19 23:06:02",29,1,n,n,0
3714,0,"How can I Forget You",main,v12SYkvBMYE,417,2018-09-30,2130429,12853,285,"2020-06-21 07:32:02",1251,18,n,n,0
3715,0,"A Daily Song",main,gSQmYh-kpHY,417,2017-06-13,7180693,75928,1223,"2020-06-21 21:11:01",1284,27,n,n,0
3716,0,"The Only Star",main,RLpmz17IMEI,417,2018-04-24,1780354,20231,324,"2020-06-21 21:18:01",464,4,n,n,0
3717,0,"Learn to love",main,P2mqc2KEwB4,417,2018-11-20,1794741,14567,215,"2020-06-21 07:33:02",806,4,n,n,0
3718,0,"Like a Miracle (someday)",main,vVKI0SBtY5s,417,2018-02-10,2946224,23071,347,"2020-06-21 21:17:01",1033,22,n,n,0
3719,0,Rewind,main,RuJY05XEUMk,417,2017-11-09,1247007,10169,192,"2020-06-21 07:33:02",182,2,n,n,0
3720,0,"Look at you",main,-zOJjIoWdro,417,2017-11-21,254003,3588,35,"2020-06-19 23:07:02",93,2,n,n,0
3725,0,꿈,main,fYh-H2GOw_M,419,2018-05-31,516549,35189,73,"2020-06-19 23:07:02",106,2,n,n,0
3726,0,"Touch & Sketch",main,A_gPdu0_bgY,419,2018-07-31,1304396,85963,382,"2020-06-21 21:24:02",460,16,n,n,0
3727,3726,"Touch & Sketch",dance,PYm4Cp4v_As,419,2018-08-04,122636,13002,18,"2020-06-19 23:08:02",45,2,n,n,0
3728,6175,"She's gone",duplicate,mF9cpV2ev0Q,420,2018-03-08,1288762,54069,280,"2020-06-21 21:19:01",478,18,n,n,0
3729,6196,Always,duplicate,hLMC-ZljS58,420,2018-03-18,134683,13341,84,"2020-06-19 23:08:02",22,2,n,n,0
3730,0,"Just U",main,gigORGNGnwY,421,2017-08-31,5661714,206201,835,"2020-06-21 07:33:02",586,10,n,n,0
3731,0,"20 something",main,0x2jQSjpKQU,421,2018-07-23,603548,36550,169,"2020-06-19 23:09:01",95,2,n,n,0
3732,0,"Baby it's U",main,VED_cqxthf4,421,2018-01-24,2147324,83823,386,"2020-06-21 07:34:02",187,1,n,n,0
3733,3732,"Baby it's U",duplicate,e7rL1MX9xKo,421,2018-01-24,729239,48999,138,"2020-06-19 23:09:02",62,0,n,n,0
3734,0,"No Better than this",main,3cfkrMG3vFQ,421,2018-03-18,299075,22061,46,"2020-06-19 23:10:01",64,1,n,n,0
3735,0,"The Divine Move",main,KyvcTIX0wi4,409,2017-01-16,6082206,49267,773,"2020-06-21 07:34:02",5913,56,n,n,0
3736,0,Dream,main,I2n0zjTE2kY,291,2017-01-02,2171077,16464,273,"2020-06-21 07:35:02",4854,53,n,n,0
3737,0,"Christmas Present (dance only)",main,LvgzpvB3uEw,76,2018-12-25,1251062,75248,676,"2020-06-21 07:35:02",127,1,n,n,0
3738,2728,"Sunny Summer",duplicate,M9P90QTo_uE,76,2018-07-19,3016606,129376,2650,"2020-06-21 07:35:02",2552,107,n,n,0
3739,2645,"Love Rain",duplicate,4Bkb6RZrDEU,306,2018-06-29,296923,33100,324,"2020-06-19 23:10:01",245,22,n,n,0
3740,2290,"Summer Rain",duplicate,k7npTim4Xj4,76,2017-09-13,2158025,101593,2763,"2020-06-21 21:19:01",1460,58,n,n,0
3741,1387,Rough,duplicate,r_6q_-d-7Sk,76,2016-01-24,7650013,129884,2355,"2020-06-21 07:36:02",15539,224,n,n,0
3742,938,"Me Gustas Tu",duplicate,YYHyAIFG3iI,76,2015-07-22,29488263,414827,10797,"2020-06-21 02:32:29",39482,748,n,n,0
3743,856,"Glass Bead",main,vKMeRMAVaDw,76,2015-01-14,2015509,49634,1614,"2020-06-21 21:24:30",4852,136,n,n,0
3744,0,"Christmas Day",main,_Oh5az7ydio,88,2018-12-25,82225,8673,45,"2020-06-19 23:11:01",10,0,n,n,0
3745,0,Truth,main,0-FgX8wLNzY,207,2018-12-26,4116568,172663,1266,"2020-06-21 07:36:02",1751,34,n,n,0
3746,0,"Candle Light",main,Px-Pi5UjB40,149,2018-12-27,5986153,383559,850,"2020-06-21 07:36:30",10265,442,n,n,0
3747,0,Genie,main,PUvLe9Gucfc,319,2018-10-24,1385157,86788,331,"2020-06-21 21:20:01",1063,68,n,n,0
3748,3747,Genie,dance,iGaET3k8P8w,319,2018-12-27,123365,11505,20,"2020-06-19 23:11:01",227,14,n,n,0
3750,3749,"Way Back Home",alternate,3jA15meWpBU,422,2018-07-16,15291459,400784,3312,"2020-06-21 21:25:01",8663,148,n,n,0
3751,0,"Thinking Of",main,yuWDZIeS840,422,2018-06-27,3351954,34780,1082,"2020-06-21 05:27:01",2661,9,n,n,0
3752,0,"A Lonely Guy",main,gZX35p59ors,423,2016-11-14,807934,5092,104,"2020-06-19 23:12:01",45,1,n,n,0
3753,0,"The Man, The Woman",main,Sv0FU_2I8eo,423,2011-07-03,1036135,3550,142,"2020-06-21 05:27:01",172,1,n,n,0
3754,0,"Not a Love",main,lvZ43smDSLs,423,2018-10-10,311156,3404,69,"2020-06-19 23:12:01",23,1,n,n,0
3755,0,"1 year, 365 days",main,uY-gG5Rc1mo,423,2016-04-20,957707,3605,161,"2020-06-19 23:13:02",22,1,n,n,0
3756,0,"As I'm Getting Older",main,tIlRsnvYjjc,423,2013-05-20,352357,3389,48,"2020-06-19 23:13:02",21,0,n,n,0
3757,0,"Pass by",main,DYZO2PcSdXo,424,2018-03-26,6324470,35722,14128,"2020-06-21 21:26:02",1072,2,n,n,0
3758,0,HELP,main,LnT9LmmlLXw,425,2017-08-28,4574458,84715,610,"2020-06-21 21:33:02",10169,51,n,n,0
3759,0,Pet,main,F4K1mMDlsj0,425,2017-09-04,6506596,153774,893,"2020-06-21 07:37:01",4548,30,n,n,0
3760,0,Phonecert,main,mOo8bVzN9M8,425,2017-09-01,17301752,98919,1627,"2020-06-21 04:05:01",26267,90,n,n,0
3761,0,Perfect,main,ApyPa5k1jT0,425,2018-09-27,835372,12408,158,"2020-06-19 23:15:02",312,1,n,n,0
3762,0,"I really like you",main,sgDjHbHTBzM,425,2016-06-15,1799636,8925,376,"2020-06-21 07:37:01",412,5,n,n,0
3763,0,Reply,main,kMRLzSQorK0,426,2018-01-11,11956166,42562,2313,"2020-06-21 07:37:01",5777,36,n,n,0
